2025-06-17 01:11:51,100,10.8196,NA,4.9500000000000004e-05
2025-06-18 15:12:27,22800,4.7169,NA,2.471362988054912e-05
2025-06-18 15:22:16,22900,4.926,NA,2.4603316099126405e-05
2025-06-18 15:32:12,23000,4.7663,NA,2.449188803708326e-05
2025-06-18 15:42:08,23100,4.5763,NA,2.4380459975040116e-05
2025-06-18 15:51:57,23200,4.6862,NA,2.426903191299697e-05
2025-06-18 16:01:45,23300,4.6768,NA,2.4157603850953824e-05
2025-06-18 16:11:34,23400,4.4832,NA,2.404617578891068e-05
2025-06-18 16:22:13,23500,5.0162,NA,2.3934747726867536e-05
2025-06-18 16:32:27,23600,4.4242,NA,2.3823319664824388e-05
2025-06-18 16:42:26,23700,4.5188,NA,2.3711891602781244e-05
2025-06-18 16:52:15,23800,4.9701,NA,2.3600463540738103e-05
2025-06-18 17:02:06,23900,5.0252,NA,2.348903547869496e-05
2025-06-18 17:11:55,24000,4.83,NA,2.337760741665181e-05
2025-06-18 17:21:52,24100,4.6652,NA,2.3266179354608666e-05
2025-06-18 17:31:42,24200,4.6414,NA,2.3154751292565522e-05
2025-06-18 17:41:30,24300,4.8004,NA,2.3043323230522378e-05
2025-06-18 17:51:19,24400,4.7421,NA,2.293189516847923e-05
2025-06-18 18:01:08,24500,4.8432,NA,2.2820467106436086e-05
2025-06-18 18:11:06,24600,4.7171,NA,2.270903904439294e-05
2025-06-18 18:21:02,24700,4.6877,NA,2.2597610982349797e-05
2025-06-18 18:31:23,24800,4.9473,NA,2.248618292030665e-05
2025-06-18 18:41:41,24900,4.6455,NA,2.2374754858263505e-05
2025-06-18 18:51:33,25000,4.701,NA,2.226332679622036e-05
2025-06-18 19:01:35,25100,4.5855,NA,2.2151898734177217e-05
2025-06-18 19:11:29,25200,4.5032,NA,2.2041584952754503e-05
2025-06-18 19:21:32,25300,4.5779,NA,2.193015689071136e-05
2025-06-18 19:31:26,25400,4.5788,NA,2.1818728828668214e-05
2025-06-18 19:41:21,25500,4.7269,NA,2.170730076662507e-05
2025-06-18 19:51:22,25600,4.834,NA,2.1595872704581922e-05
2025-06-18 20:01:17,25700,4.7336,NA,2.1484444642538778e-05
2025-06-18 20:11:11,25800,4.7176,NA,2.1373016580495633e-05
2025-06-18 20:21:03,25900,4.7442,NA,2.126158851845249e-05
2025-06-18 20:30:57,26000,4.8078,NA,2.115016045640934e-05
2025-06-18 20:40:59,26100,4.6745,NA,2.1038732394366197e-05
2025-06-18 20:50:59,26200,4.8271,NA,2.0927304332323053e-05
2025-06-18 21:00:58,26300,4.9019,NA,2.081587627027991e-05
2025-06-18 21:11:15,26400,4.7578,NA,2.070444820823676e-05
2025-06-18 21:49:03,26500,4.923,NA,2.0593020146193617e-05
2025-06-18 21:59:08,26600,4.9195,NA,2.0481592084150472e-05
2025-06-18 22:08:55,26700,5.0067,NA,2.037016402210733e-05
2025-06-18 22:18:41,26800,4.9624,NA,2.0258735960064184e-05
2025-06-18 22:28:27,26900,4.6659,NA,2.014730789802104e-05
2025-06-18 22:38:13,27000,4.5878,NA,2.0035879835977895e-05
2025-06-18 22:48:06,27100,4.7511,NA,1.992445177393475e-05
2025-06-18 22:57:52,27200,4.6659,NA,1.9813023711891603e-05
2025-06-18 23:07:38,27300,4.704,NA,1.970159564984846e-05
2025-06-18 23:17:24,27400,5.0066,NA,1.9590167587805314e-05
2025-06-18 23:27:10,27500,4.5611,NA,1.947873952576217e-05
2025-06-19 00:43:32,27600,4.5137,NA,1.9367311463719022e-05
2025-06-19 00:53:21,27700,4.472,NA,1.925699768229631e-05
2025-06-19 01:03:06,27800,4.7493,NA,1.9145569620253164e-05
2025-06-19 01:13:22,27900,4.7139,NA,1.903414155821002e-05
2025-06-19 01:23:22,28000,4.7786,NA,1.8922713496166876e-05
2025-06-19 01:33:29,28100,5.0044,NA,1.8811285434123728e-05
2025-06-19 01:43:26,28200,4.8049,NA,1.8699857372080587e-05
2025-06-19 01:53:17,28300,4.6293,NA,1.8588429310037443e-05
2025-06-19 02:03:02,28400,4.9617,NA,1.8477001247994295e-05
2025-06-19 02:12:48,28500,4.8323,NA,1.836557318595115e-05
2025-06-19 02:22:42,28600,4.6097,NA,1.8254145123908006e-05
2025-06-19 02:32:28,28700,4.8786,NA,1.8142717061864862e-05
2025-06-19 02:42:14,28800,4.4397,NA,1.8031288999821714e-05
2025-06-19 02:51:59,28900,4.729,NA,1.791986093777857e-05
2025-06-19 03:01:46,29000,4.6995,NA,1.7808432875735426e-05
2025-06-19 03:11:39,29100,4.8207,NA,1.769700481369228e-05
2025-06-19 03:21:25,29200,4.8087,NA,1.7585576751649137e-05
2025-06-19 03:31:11,29300,4.5349,NA,1.747414868960599e-05
2025-06-19 03:40:57,29400,4.8205,NA,1.7362720627562845e-05
2025-06-19 03:50:42,29500,5.0646,NA,1.72512925655197e-05
2025-06-19 04:00:35,29600,4.7288,NA,1.7139864503476556e-05
2025-06-19 04:10:21,29700,4.5398,NA,1.7028436441433412e-05
2025-06-19 04:20:06,29800,4.9183,NA,1.6917008379390268e-05
2025-06-19 04:29:52,29900,4.7035,NA,1.6805580317347124e-05
2025-06-19 04:39:38,30000,4.9248,NA,1.6694152255303976e-05
2025-06-19 04:49:31,30100,4.7202,NA,1.658272419326083e-05
2025-06-19 04:59:17,30200,4.7888,NA,1.6471296131217687e-05
2025-06-19 05:09:02,30300,4.6147,NA,1.6359868069174543e-05
2025-06-19 05:18:48,30400,4.6973,NA,1.6248440007131395e-05
2025-06-19 05:28:34,30500,4.9307,NA,1.613701194508825e-05
2025-06-19 05:38:28,30600,4.8922,NA,1.6025583883045107e-05
2025-06-19 05:48:14,30700,4.7755,NA,1.5914155821001962e-05
2025-06-19 05:58:00,30800,4.8084,NA,1.5802727758958815e-05
2025-06-19 06:07:45,30900,4.8757,NA,1.5691299696915674e-05
2025-06-19 06:17:30,31000,4.8437,NA,1.557987163487253e-05
2025-06-19 06:27:24,31100,4.722,NA,1.5468443572829382e-05
2025-06-19 06:37:10,31200,4.6449,NA,1.5357015510786237e-05
2025-06-19 06:46:55,31300,4.7675,NA,1.5245587448743093e-05
2025-06-19 06:56:41,31400,4.5611,NA,1.5134159386699947e-05
2025-06-19 07:06:26,31500,4.51,NA,1.5022731324656803e-05
2025-06-19 07:16:21,31600,4.5181,NA,1.4911303262613657e-05
2025-06-19 07:26:06,31700,4.7619,NA,1.4800989481190945e-05
2025-06-19 07:35:52,31800,4.9396,NA,1.4689561419147799e-05
2025-06-19 07:45:37,31900,4.7803,NA,1.4578133357104654e-05
2025-06-19 07:55:23,32000,4.5156,NA,1.4466705295061508e-05
2025-06-19 08:05:17,32100,4.7192,NA,1.4355277233018364e-05
2025-06-19 08:15:02,32200,4.5852,NA,1.4243849170975218e-05
2025-06-19 08:24:48,32300,4.6711,NA,1.4132421108932074e-05
2025-06-19 08:34:34,32400,4.5441,NA,1.4020993046888931e-05
2025-06-19 08:44:20,32500,4.9493,NA,1.3909564984845785e-05
2025-06-19 08:54:13,32600,4.8087,NA,1.379813692280264e-05
2025-06-19 09:03:59,32700,4.5872,NA,1.3686708860759495e-05
2025-06-19 09:13:46,32800,4.7473,NA,1.357528079871635e-05
2025-06-19 09:23:31,32900,4.6819,NA,1.3463852736673204e-05
2025-06-19 09:33:16,33000,4.7486,NA,1.335242467463006e-05
2025-06-19 09:43:09,33100,4.692,NA,1.3240996612586914e-05
2025-06-19 09:52:54,33200,4.8344,NA,1.312956855054377e-05
2025-06-19 10:02:40,33300,4.5604,NA,1.3018140488500624e-05
2025-06-19 10:12:26,33400,4.7197,NA,1.290671242645748e-05
2025-06-19 10:22:11,33500,4.8363,NA,1.2795284364414334e-05
2025-06-19 10:32:04,33600,4.445,NA,1.268385630237119e-05
2025-06-19 10:41:50,33700,4.7817,NA,1.2573542520948475e-05
2025-06-19 10:51:36,33800,4.769,NA,1.2462114458905331e-05
2025-06-19 11:01:22,33900,4.7695,NA,1.2350686396862187e-05
2025-06-19 11:11:07,34000,4.721,NA,1.223925833481904e-05
2025-06-19 11:21:01,34100,4.7239,NA,1.2127830272775896e-05
2025-06-19 11:30:57,34200,4.7822,NA,1.201640221073275e-05
2025-06-19 11:40:48,34300,4.6144,NA,1.1904974148689608e-05
2025-06-19 11:50:34,34400,4.7414,NA,1.1793546086646462e-05
2025-06-19 12:00:20,34500,4.8653,NA,1.1682118024603318e-05
2025-06-19 12:10:13,34600,4.6495,NA,1.1570689962560172e-05
2025-06-19 12:19:58,34700,4.9824,NA,1.1459261900517027e-05
2025-06-19 12:29:45,34800,4.7668,NA,1.1347833838473881e-05
2025-06-19 12:39:31,34900,4.8385,NA,1.1236405776430737e-05
2025-06-19 12:49:29,35000,4.5584,NA,1.1124977714387593e-05
2025-06-19 12:59:22,35100,4.9525,NA,1.1013549652344447e-05
2025-06-19 13:09:08,35200,4.7288,NA,1.0902121590301302e-05
2025-06-19 13:18:54,35300,4.6637,NA,1.0790693528258156e-05
2025-06-19 13:28:41,35400,4.6777,NA,1.0679265466215012e-05
2025-06-19 13:38:26,35500,4.7424,NA,1.0567837404171866e-05
2025-06-19 13:48:27,35600,4.7937,NA,1.0456409342128722e-05
2025-06-19 13:58:13,35700,4.9422,NA,1.0344981280085577e-05
2025-06-19 14:07:59,35800,4.8959,NA,1.0234667498662863e-05
2025-06-19 14:17:45,35900,4.8711,NA,1.012323943661972e-05
2025-06-19 14:27:30,36000,4.6309,NA,1.0011811374576573e-05
2025-06-19 14:37:24,36100,4.7041,NA,9.900383312533429e-06
2025-06-19 14:47:10,36200,4.834,NA,9.788955250490285e-06
2025-06-19 14:56:56,36300,4.8636,NA,9.677527188447139e-06
2025-06-19 15:06:41,36400,4.7634,NA,9.566099126403994e-06
2025-06-19 15:16:27,36500,4.8739,NA,9.45467106436085e-06
2025-06-19 15:26:20,36600,4.7772,NA,9.343243002317704e-06
2025-06-19 15:36:05,36700,4.7472,NA,9.23181494027456e-06
2025-06-19 15:46:00,36800,4.9766,NA,9.120386878231414e-06
2025-06-19 15:55:45,36900,4.6866,NA,9.00895881618827e-06
2025-06-19 16:05:30,37000,5.0257,NA,8.897530754145123e-06
2025-06-19 16:15:24,37100,4.7271,NA,8.786102692101979e-06
2025-06-19 16:25:09,37200,4.6388,NA,8.674674630058835e-06
2025-06-19 16:34:55,37300,4.6172,NA,8.56324656801569e-06
2025-06-19 16:44:44,37400,4.6772,NA,8.451818505972544e-06
2025-06-19 16:54:29,37500,4.6286,NA,8.3403904439294e-06
2025-06-19 17:04:22,37600,4.7663,NA,8.228962381886254e-06
2025-06-19 17:14:08,37700,4.705,NA,8.11753431984311e-06
2025-06-19 17:23:54,37800,4.4349,NA,8.007220538420396e-06
2025-06-19 17:33:39,37900,4.6997,NA,7.89579247637725e-06
2025-06-19 17:43:25,38000,4.6676,NA,7.784364414334107e-06
2025-06-19 17:53:18,38100,4.7468,NA,7.672936352290961e-06
2025-06-19 18:03:03,38200,4.8136,NA,7.561508290247816e-06
2025-06-19 18:12:49,38300,4.6976,NA,7.450080228204671e-06
2025-06-19 18:22:38,38400,4.671,NA,7.338652166161526e-06
2025-06-19 18:32:23,38500,5.0327,NA,7.227224104118381e-06
2025-06-19 18:42:28,38600,4.7396,NA,7.1157960420752355e-06
2025-06-19 18:53:00,38700,4.7278,NA,7.004367980032092e-06
2025-06-19 19:03:24,38800,4.7154,NA,6.892939917988947e-06
2025-06-19 19:13:49,38900,4.8113,NA,6.781511855945802e-06
2025-06-19 19:24:12,39000,4.7984,NA,6.670083793902657e-06
2025-06-19 19:34:44,39100,4.7467,NA,6.5586557318595115e-06
2025-06-19 19:45:08,39200,4.9412,NA,6.447227669816366e-06
2025-06-19 19:55:32,39300,4.4003,NA,6.335799607773221e-06
2025-06-20 00:28:33,39100,4.7467,NA,6.5586557318595115e-06
2025-06-20 00:35:32,39200,4.9412,NA,6.447227669816366e-06
2025-06-20 00:42:41,39300,4.4003,NA,6.335799607773221e-06
2025-06-20 00:50:25,39400,4.6943,NA,6.224371545730077e-06
2025-06-20 00:57:31,39500,4.5863,NA,6.1129434836869325e-06
2025-06-20 01:04:50,39600,4.6679,NA,6.001515421643787e-06
2025-06-20 01:11:53,39700,4.8686,NA,5.890087359600642e-06
2025-06-20 01:18:57,39800,4.8502,NA,5.779773578177928e-06
2025-06-20 01:26:02,39900,4.7247,NA,5.668345516134783e-06
2025-06-20 01:33:06,40000,4.4724,NA,5.556917454091639e-06
2025-06-20 01:40:37,40100,4.7703,NA,5.445489392048494e-06
2025-06-20 01:47:41,40200,4.5063,NA,5.334061330005349e-06
2025-06-20 01:54:45,40300,4.8918,NA,5.2226332679622034e-06
2025-06-20 02:01:49,40400,4.8473,NA,5.111205205919059e-06
2025-06-20 02:08:53,40500,4.7516,NA,4.999777143875914e-06
2025-06-20 02:16:05,40600,4.7596,NA,4.888349081832769e-06
2025-06-20 02:23:09,40700,4.6949,NA,4.7769210197896245e-06
2025-06-20 02:30:13,40800,4.52,NA,4.665492957746479e-06
2025-06-20 02:37:16,40900,4.6052,NA,4.554064895703334e-06
2025-06-20 02:44:20,41000,4.7077,NA,4.44263683366019e-06
2025-06-20 02:51:32,41100,4.4406,NA,4.331208771617045e-06
2025-06-20 02:58:36,41200,4.6636,NA,4.2197807095739e-06
2025-06-20 03:05:40,41300,4.5813,NA,4.1083526475307544e-06
2025-06-20 03:12:44,41400,4.8547,NA,3.996924585487609e-06
2025-06-20 03:19:48,41500,4.6984,NA,3.885496523444464e-06
2025-06-20 03:27:11,41600,4.7587,NA,3.7740684614013194e-06
2025-06-20 03:34:15,41700,4.7744,NA,3.6626403993581747e-06
2025-06-20 03:41:19,41800,4.6382,NA,3.552326617935461e-06
2025-06-20 03:48:22,41900,4.8472,NA,3.440898555892316e-06
2025-06-20 03:55:26,42000,4.7823,NA,3.329470493849171e-06
2025-06-20 04:02:50,42100,4.8592,NA,3.2180424318060258e-06
2025-06-20 04:09:53,42200,4.7932,NA,3.106614369762881e-06
2025-06-20 04:16:57,42300,4.6842,NA,2.9951863077197363e-06
2025-06-20 04:24:01,42400,4.8691,NA,2.883758245676591e-06
2025-06-20 04:31:05,42500,4.6858,NA,2.7723301836334464e-06
2025-06-20 04:38:16,42600,5.0227,NA,2.6609021215903017e-06
2025-06-20 04:45:19,42700,4.8342,NA,2.5494740595471565e-06
2025-06-20 04:52:23,42800,4.8685,NA,2.438045997504012e-06
2025-06-20 04:59:27,42900,4.6697,NA,2.3266179354608666e-06
2025-06-20 05:06:31,43000,4.7774,NA,2.2151898734177215e-06
2025-06-20 05:13:42,43100,4.5983,NA,2.1037618113745768e-06
2025-06-20 05:20:46,43200,4.7603,NA,1.9923337493314316e-06
2025-06-20 05:27:50,43300,4.6878,NA,1.8809056872882869e-06
2025-06-20 05:34:54,43400,4.7892,NA,1.7694776252451417e-06
2025-06-20 05:41:58,43500,4.747,NA,1.658049563201997e-06
2025-06-20 05:49:08,43600,4.9058,NA,1.5466215011588518e-06
2025-06-20 05:56:12,43700,4.6424,NA,1.4351934391157069e-06
2025-06-20 06:03:16,43800,4.769,NA,1.3248796576929935e-06
2025-06-20 06:10:19,43900,4.8597,NA,1.2134515956498485e-06
2025-06-20 06:17:23,44000,4.4697,NA,1.1020235336067036e-06
2025-06-20 06:24:45,44100,4.6794,NA,9.905954715635586e-07
2025-06-20 06:31:48,44200,4.6985,NA,8.791674095204136e-07
2025-06-20 06:38:52,44300,4.7545,NA,7.677393474772687e-07
2025-06-20 06:45:55,44400,4.7478,NA,6.563112854341237e-07
2025-06-20 06:52:59,44500,4.8643,NA,5.448832233909789e-07
2025-06-20 07:00:10,44600,4.9195,NA,4.3345516134783386e-07
2025-06-20 07:07:14,44700,4.9293,NA,3.220270993046889e-07
2025-06-20 07:14:18,44800,4.7803,NA,2.1059903726154397e-07
2025-06-20 07:21:21,44900,4.8149,NA,9.9170975218399e-08
2025-06-20 07:26:34,44972,NA,NA,NA
